i,j,value
12,27,2.37213e-10
12,28,3.72792e-10
12,29,5.78884e-10
12,30,8.88195e-10
12,31,1.34652e-09
12,32,2.01698e-09
12,33,2.98518e-09
12,34,4.3654e-09
12,35,6.30756e-09
12,36,9.00508e-09
12,37,1.27031e-08
12,38,1.77065e-08
12,39,2.43878e-08
12,40,3.31925e-08
12,41,4.46427e-08
12,42,5.93369e-08
12,43,7.79444e-08
12,44,1.01194e-07
12,45,1.29858e-07
12,46,1.64722e-07
12,47,2.0656e-07
12,48,2.56087e-07
12,49,3.13924e-07
12,50,3.80542e-07
12,51,4.5622e-07
12,52,5.41e-07
12,53,6.34646e-07
12,54,7.36615e-07
12,55,8.46044e-07
12,56,9.61743e-07
12,57,1.08221e-06
12,58,1.20567e-06
12,59,1.33009e-06
12,60,1.45329e-06
12,61,1.57294e-06
12,62,1.6867e-06
12,63,1.79225e-06
12,64,1.88737e-06
12,65,1.97004e-06
12,66,2.03847e-06
12,67,2.09116e-06
12,68,2.12695e-06
12,69,2.14504e-06
12,70,2.14504e-06
12,71,2.12695e-06
12,72,2.09116e-06
12,73,2.03847e-06
12,74,1.97004e-06
12,75,1.88737e-06
12,76,1.79225e-06
12,77,1.6867e-06
12,78,1.57294e-06
12,79,1.45328e-06
12,80,1.33008e-06
12,81,1.20565e-06
12,82,1.08218e-06
12,83,9.61686e-07
12,84,8.45951e-07
12,85,7.36466e-07
12,86,6.34408e-07
12,87,5.40627e-07
12,88,4.55641e-07
12,89,3.79653e-07
12,90,3.12577e-07
12,91,2.5407e-07
12,92,2.03574e-07
12,93,1.60357e-07
12,94,1.2355e-07
12,95,9.21893e-08
12,96,6.52414e-08
12,97,4.16304e-08
12,98,2.02549e-08
12,99,0
13,0,0
13,1,4.5415e-17
13,2,1.17006e-16
13,3,2.54691e-16
13,4,5.32347e-16
13,5,1.09366e-15
13,6,2.21904e-15
13,7,4.45122e-15
13,8,8.82873e-15
13,9,1.7315e-14
13,10,3.35765e-14
13,11,6.43752e-14
13,12,1.22026e-13
13,13,2.28673e-13
13,14,4.23631e-13
13,15,7.75807e-13
13,16,1.40441e-12
13,17,2.51298e-12
13,18,4.4445e-12
13,19,7.76924e-12
13,20,1.34227e-11
13,21,2.29188e-11
13,22,3.86741e-11
13,23,6.44927e-11
13,24,1.0628e-10
13,25,1.73072e-10
13,26,2.78504e-10
13,27,4.42845e-10
13,28,6.95794e-10
13,29,1.08021e-09
13,30,1.65704e-09
13,31,2.51158e-09
13,32,3.76138e-09
13,33,5.56585e-09
13,34,8.13771e-09
13,35,1.1756e-08
13,36,1.67807e-08
13,37,2.36678e-08
13,38,3.29846e-08
13,39,4.54236e-08
13,40,6.18135e-08
13,41,8.3125e-08
13,42,1.10471e-07
13,43,1.45094e-07
13,44,1.88351e-07
13,45,2.41673e-07
13,46,3.06524e-07
13,47,3.84337e-07
13,48,4.76444e-07
13,49,5.83994e-07
13,50,7.07864e-07
13,51,8.4857e-07
13,52,1.00619e-06
13,53,1.18028e-06
13,54,1.36983e-06
13,55,1.57324e-06
13,56,1.78829e-06
13,57,2.01221e-06
13,58,2.24167e-06
13,59,2.47292e-06
13,60,2.70188e-06
13,61,2.92426e-06
13,62,3.13567e-06
13,63,3.33183e-06
13,64,3.50861e-06
13,65,3.66225e-06
13,66,3.78942e-06
13,67,3.88733e-06
13,68,3.95384e-06
13,69,3.98746e-06
13,70,3.98746e-06
13,71,3.95384e-06
13,72,3.88733e-06
13,73,3.78942e-06
13,74,3.66225e-06
13,75,3.50861e-06
13,76,3.33182e-06
13,77,3.13567e-06
13,78,2.92425e-06
13,79,2.70187e-06
13,80,2.4729e-06
13,81,2.24163e-06
13,82,2.01214e-06
13,83,1.78819e-06
13,84,1.57307e-06
13,85,1.36955e-06
13,86,1.17983e-06
13,87,1.00549e-06
13,88,8.4749e-07
13,89,7.06207e-07
13,90,5.81483e-07
13,91,4.72683e-07
13,92,3.78771e-07
13,93,2.98386e-07
13,94,2.29917e-07
13,95,1.7157e-07
13,96,1.21426e-07
13,97,7.7486e-08
13,98,3.77014e-08
13,99,0
14,0,0
14,1,8.44554e-17
14,2,2.17538e-16
14,3,4.73378e-16
14,4,9.8911e-16
14,5,2.03134e-15
14,6,4.12021e-15
14,7,8.26203e-15
14,8,1.63818e-14
14,9,3.21176e-14
14,10,6.22611e-14
14,11,1.19333e-13
14,12,2.2613e-13
14,13,4.23631e-13
14,14,7.84568e-13
14,15,1.43637e-12
14,16,2.59944e-12
14,17,4.64998e-12
14,18,8.22173e-12
14,19,1.43681e-11
14,20,2.48167e-11
14,21,4.23624e-11
14,22,7.14655e-11
14,23,1.19145e-10
14,24,1.96295e-10
14,25,3.19582e-10
14,26,5.14142e-10
14,27,8.17342e-10
14,28,1.28391e-09
14,29,1.99283e-09
14,30,3.05634e-09
14,31,4.63154e-09
14,32,6.93489e-09
14,33,1.02598e-08
14,34,1.49979e-08
14,35,2.16626e-08
14,36,3.0916e-08
14,37,4.35972e-08
14,38,6.07494e-08
14,39,8.36462e-08
14,40,1.13811e-07
14,41,1.53028e-07
14,42,2.03342e-07
14,43,2.67039e-07
14,44,3.46608e-07
14,45,4.44682e-07
14,46,5.63947e-07
14,47,7.07036e-07
14,48,8.76395e-07
14,49,1.07413e-06
14,50,1.30185e-06
14,51,1.56051e-06
14,52,1.85023e-06
14,53,2.17022e-06
14,54,2.5186e-06
14,55,2.89244e-06
14,56,3.28766e-06
14,57,3.69914e-06
14,58,4.12081e-06
14,59,4.54576e-06
14,60,4.96649e-06
14,61,5.37511e-06
14,62,5.76359e-06
14,63,6.12401e-06
14,64,6.44884e-06
14,65,6.73114e-06
14,66,6.96481e-06
14,67,7.14472e-06
14,68,7.26693e-06
14,69,7.32871e-06
14,70,7.32871e-06
14,71,7.26693e-06
14,72,7.14472e-06
14,73,6.96481e-06
14,74,6.73114e-06
14,75,6.44884e-06
14,76,6.12401e-06
14,77,5.76358e-06
14,78,5.3751e-06
14,79,4.96647e-06
14,80,4.54572e-06
14,81,4.12074e-06
14,82,3.69902e-06
14,83,3.28746e-06
14,84,2.89212e-06
14,85,2.51809e-06
14,86,2.1694e-06
14,87,1.84895e-06
14,88,1.55852e-06
14,89,1.2988e-06
14,90,1.0695e-06
14,91,8.6946e-07
14,92,6.96776e-07
14,93,5.48949e-07
14,94,4.23019e-07
14,95,3.15692e-07
14,96,2.23442e-07
14,97,1.42592e-07
14,98,6.93817e-08
14,99,0
15,0,0
15,1,1.55246e-16
15,2,3.99788e-16
15,3,8.69704e-16
15,4,1.81662e-15
15,5,3.72955e-15
15,6,7.5622e-15
15,7,1.5159e-14
15,8,3.00473e-14
15,9,5.88908e-14
15,10,1.14125e-13
15,11,2.18672e-13
15,12,4.14244e-13
15,13,7.75807e-13
15,14,1.43637e-12
15,15,2.62892e-12
15,16,4.75626e-12
15,17,8.50578e-12
15,18,1.50351e-11
15,19,2.62679e-11
15,20,4.5358e-11
15,21,7.74066e-11
15,22,1.30552e-10
15,23,2.17599e-10
15,24,3.58412e-10
15,25,5.83381e-10
15,26,9.38324e-10
15,27,1.49134e-09
15,28,2.34213e-09
15,29,3.63457e-09
15,30,5.57307e-09
15,31,8.44367e-09
15,32,1.26404e-08
15,33,1.86973e-08
15,34,2.73268e-08
15,35,3.94631e-08
15,36,5.63108e-08
15,37,7.93953e-08
15,38,1.10614e-07
15,39,1.52282e-07
15,40,2.07168e-07
15,41,2.78515e-07
15,42,3.70039e-07
15,43,4.85893e-07
15,44,6.30598e-07
15,45,8.08935e-07
15,46,1.02578e-06
15,47,1.28593e-06
15,48,1.5938e-06
15,49,1.95322e-06
15,50,2.36712e-06
15,51,2.83722e-06
15,52,3.36374e-06
15,53,3.94521e-06
15,54,4.57827e-06
15,55,5.25754e-06
15,56,5.97564e-06
15,57,6.72326e-06
15,58,7.48935e-06
15,59,8.26139e-06
15,60,9.02575e-06
15,61,9.7681e-06
15,62,1.04738e-05
15,63,1.11286e-05
15,64,1.17187e-05
15,65,1.22316e-05
15,66,1.2656e-05
15,67,1.29829e-05
15,68,1.32049e-05
15,69,1.33171e-05
15,70,1.33171e-05
15,71,1.32049e-05
15,72,1.29829e-05
15,73,1.2656e-05
15,74,1.22316e-05
15,75,1.17187e-05
15,76,1.11286e-05
15,77,1.04738e-05
15,78,9.76807e-06
15,79,9.02571e-06
15,80,8.26132e-06
15,81,7.48922e-06
15,82,6.72304e-06
15,83,5.97528e-06
15,84,5.25695e-06
15,85,4.57733e-06
15,86,3.94372e-06
15,87,3.36139e-06
15,88,2.83358e-06
15,89,2.36155e-06
15,90,1.94478e-06
15,91,1.58116e-06
15,92,1.26723e-06
15,93,9.98458e-07
15,94,7.69472e-07
15,95,5.74287e-07
15,96,4.06497e-07
15,97,2.59425e-07
15,98,1.26233e-07
15,99,0
16,0,0
16,1,2.82069e-16
16,2,7.26222e-16
16,3,1.57937e-15
16,4,3.29789e-15
16,5,6.76838e-15
16,6,1.37193e-14
16,7,2.74926e-14
16,8,5.44766e-14
16,9,1.06737e-13
16,10,2.06783e-13
16,11,3.96088e-13
16,12,7.50109e-13
16,13,1.40441e-12
16,14,2.59944e-12
16,15,4.75626e-12
16,16,8.60264e-12
16,17,1.53801e-11
16,18,2.7179e-11
16,19,4.7472e-11
16,20,8.19508e-11
16,21,1.39819e-10
16,22,2.35756e-10
16,23,3.92853e-10
16,24,6.46923e-10
16,25,1.05274e-09
16,26,1.69287e-09
16,27,2.68998e-09
16,28,4.22369e-09
16,29,6.55303e-09
16,30,1.0046e-08
16,31,1.52176e-08
16,32,2.27767e-08
16,33,3.36844e-08
16,34,4.92221e-08
16,35,7.10702e-08
16,36,1.01395e-07
16,37,1.42938e-07
16,38,1.99111e-07
16,39,2.74074e-07
16,40,3.72804e-07
16,41,5.01128e-07
16,42,6.65719e-07
16,43,8.74037e-07
16,44,1.1342e-06
16,45,1.4548e-06
16,46,1.84459e-06
16,47,2.31216e-06
16,48,2.86546e-06
16,49,3.51136e-06
16,50,4.2551e-06
16,51,5.09974e-06
16,52,6.04571e-06
16,53,7.09036e-06
16,54,8.22762e-06
16,55,9.44783e-06
16,56,1.07378e-05
16,57,1.20807e-05
16,58,1.34567e-05
16,59,1.48434e-05
16,60,1.62163e-05
16,61,1.75495e-05
16,62,1.88171e-05
16,63,1.99931e-05
16,64,2.10529e-05
16,65,2.19739e-05
16,66,2.27363e-05
16,67,2.33233e-05
16,68,2.3722e-05
16,69,2.39236e-05
16,70,2.39236e-05
16,71,2.3722e-05
16,72,2.33233e-05
16,73,2.27363e-05
16,74,2.19739e-05
16,75,2.10529e-05
16,76,1.9993e-05
16,77,1.88171e-05
16,78,1.75495e-05
16,79,1.62162e-05
16,80,1.48432e-05
16,81,1.34565e-05
16,82,1.20803e-05
16,83,1.07371e-05
16,84,9.44678e-06
16,85,8.22592e-06
16,86,7.08767e-06
16,87,6.04149e-06
16,88,5.09319e-06
16,89,4.24505e-06
16,90,3.49614e-06
16,91,2.84268e-06
16,92,2.27847e-06
16,93,1.79537e-06
16,94,1.38373e-06
16,95,1.03281e-06
16,96,7.31099e-07
16,97,4.66607e-07
16,98,2.27053e-07
16,99,0
17,0,0
17,1,5.06546e-16
17,2,1.30388e-15
17,3,2.83482e-15
17,4,5.91753e-15
17,5,1.21408e-14
17,6,2.46012e-14
17,7,4.92835e-14
17,8,9.76244e-14
17,9,1.91218e-13
17,10,3.70336e-13
17,11,7.09156e-13
17,12,1.3426e-12
17,13,2.51298e-12
17,14,4.64998e-12
17,15,8.50578e-12
17,16,1.53801e-11
17,17,2.74898e-11
17,18,4.85656e-11
17,19,8.48045e-11
17,20,1.4636e-10
17,21,2.49648e-10
17,22,4.20841e-10
17,23,7.01101e-10
17,24,1.15426e-09
17,25,1.87789e-09
17,26,3.01909e-09
17,27,4.79632e-09
17,28,7.52936e-09
17,29,1.16794e-08
17,30,1.79013e-08
17,31,2.71113e-08
17,32,4.05708e-08
17,33,5.99892e-08
17,34,8.76451e-08
17,35,1.26526e-07
17,36,1.80483e-07
17,37,2.5439e-07
17,38,3.54309e-07
17,39,4.87631e-07
17,40,6.63198e-07
17,41,8.91359e-07
17,42,1.18397e-06
17,43,1.55427e-06
17,44,2.01668e-06
17,45,2.58644e-06
17,46,3.27909e-06
17,47,4.10987e-06
17,48,5.09291e-06
17,49,6.24037e-06
17,50,7.56153e-06
17,51,9.06184e-06
17,52,1.0742e-05
17,53,1.25974e-05
17,54,1.46171e-05
17,55,1.6784e-05
17,56,1.90747e-05
17,57,2.14593e-05
17,58,2.39028e-05
17,59,2.6365e-05
17,60,2.88027e-05
17,61,3.11701e-05
17,62,3.34207e-05
17,63,3.55086e-05
17,64,3.73904e-05
17,65,3.90257e-05
17,66,4.03793e-05
17,67,4.14215e-05
17,68,4.21294e-05
17,69,4.24873e-05
17,70,4.24873e-05
17,71,4.21294e-05
17,72,4.14215e-05
17,73,4.03793e-05
17,74,3.90257e-05
17,75,3.73904e-05
17,76,3.55086e-05
17,77,3.34206e-05
17,78,3.117e-05
17,79,2.88026e-05
17,80,2.63648e-05
17,81,2.39023e-05
17,82,2.14586e-05
17,83,1.90735e-05
17,84,1.67822e-05
17,85,1.46141e-05
17,86,1.25926e-05
17,87,1.07345e-05
17,88,9.05015e-06
17,89,7.54362e-06
17,90,6.21325e-06
17,91,5.05233e-06
17,92,4.04988e-06
17,93,3.19145e-06
17,94,2.45991e-06
17,95,1.83619e-06
17,96,1.29988e-06
17,97,8.29657e-07
17,98,4.03727e-07
17,99,0
18,0,0
18,1,8.99065e-16
18,2,2.31376e-15
18,3,5.029e-15
18,4,1.04945e-14
18,5,2.15244e-14
18,6,4.36016e-14
18,7,8.73193e-14
18,8,1.72915e-13
18,9,3.38588e-13
18,10,6.55554e-13
18,11,1.25495e-12
18,12,2.37522e-12
18,13,4.4445e-12
18,14,8.22173e-12
18,15,1.50351e-11
18,16,2.7179e-11
18,17,4.85656e-11
18,18,8.57776e-11
18,19,1.49745e-10
18,20,2.58374e-10
18,21,4.40602e-10
18,22,7.42561e-10
18,23,1.23678e-09
18,24,2.0357e-09
18,25,3.31119e-09
18,26,5.32224e-09
18,27,8.45345e-09
18,28,1.32676e-08
18,29,2.05763e-08
18,30,3.15317e-08
18,31,4.77453e-08
18,32,7.14353e-08
18,33,1.05607e-07
18,34,1.54267e-07
18,35,2.22666e-07
18,36,3.1757e-07
18,37,4.47545e-07
18,38,6.23236e-07
18,39,8.5763e-07
18,40,1.16625e-06
18,41,1.56727e-06
18,42,2.0815e-06
18,43,2.73219e-06
18,44,3.54464e-06
18,45,4.5456e-06
18,46,5.76234e-06
18,47,7.22158e-06
18,48,8.9481e-06
18,49,1.09632e-05
18,50,1.32833e-05
18,51,1.59177e-05
18,52,1.88678e-05
18,53,2.21253e-05
18,54,2.56711e-05
18,55,2.94753e-05
18,56,3.34965e-05
18,57,3.76826e-05
18,58,4.19717e-05
18,59,4.62938e-05
18,60,5.05726e-05
18,61,5.4728e-05
18,62,5.86783e-05
18,63,6.23432e-05
18,64,6.5646e-05
18,65,6.85164e-05
18,66,7.08922e-05
18,67,7.27214e-05
18,68,7.39639e-05
18,69,7.45921e-05
18,70,7.45921e-05
18,71,7.39639e-05
18,72,7.27214e-05
18,73,7.08922e-05
18,74,6.85164e-05
18,75,6.5646e-05
18,76,6.23431e-05
18,77,5.86782e-05
18,78,5.47278e-05
18,79,5.05724e-05
18,80,4.62934e-05
18,81,4.1971e-05
18,82,3.76814e-05
18,83,3.34945e-05
18,84,2.9472e-05
18,85,2.56658e-05
18,86,2.21168e-05
18,87,1.88545e-05
18,88,1.58971e-05
18,89,1.32517e-05
18,90,1.09155e-05
18,91,8.87667e-06
18,92,7.11597e-06
18,93,5.60808e-06
18,94,4.32294e-06
18,95,3.22707e-06
18,96,2.28464e-06
18,97,1.45826e-06
18,98,7.09641e-07
18,99,0
19,0,0
19,1,1.57708e-15
19,2,4.0578e-15
19,3,8.81725e-15
19,4,1.83942e-14
19,5,3.77151e-14
19,6,7.6375e-14
19,7,1.52907e-13
19,8,3.02703e-13
19,9,5.92551e-13
19,10,1.14693e-12
19,11,2.19496e-12
19,12,4.15319e-12
19,13,7.76924e-12
19,14,1.43681e-11
19,15,2.62679e-11
19,16,4.7472e-11
19,17,8.48045e-11
19,18,1.49745e-10
19,19,2.61349e-10
19,20,4.50827e-10
19,21,7.68606e-10
19,22,1.29505e-09
19,23,2.15649e-09
19,24,3.54871e-09
19,25,5.77093e-09
19,26,9.27391e-09
19,27,1.47269e-08
19,28,2.31091e-08
19,29,3.58318e-08
19,30,5.48992e-08
19,31,8.31128e-08
19,32,1.24329e-07
19,33,1.83771e-07
19,34,2.684e-07
19,35,3.87339e-07
19,36,5.52342e-07
19,37,7.78285e-07
19,38,1.08366e-06
19,39,1.491e-06
19,40,2.02727e-06
19,41,2.724e-06
19,42,3.61731e-06
19,43,4.74755e-06
19,44,6.15862e-06
19,45,7.89689e-06
19,46,1.00097e-05
19,47,1.25434e-05
19,48,1.55408e-05
19,49,1.90391e-05
19,50,2.30664e-05
19,51,2.76391e-05
19,52,3.27595e-05
19,53,3.8413e-05
19,54,4.45667e-05
19,55,5.11685e-05
19,56,5.81466e-05
19,57,6.54105e-05
19,58,7.28531e-05
19,59,8.03527e-05
19,60,8.77771e-05
19,61,9.49871e-05
19,62,0.000101841
19,63,0.0001082
19,64,0.000113931
19,65,0.000118911
19,66,0.000123033
19,67,0.000126207
19,68,0.000128363
19,69,0.000129453
19,70,0.000129453
19,71,0.000128363
19,72,0.000126207
19,73,0.000123033
19,74,0.000118911
19,75,0.000113931
19,76,0.0001082
19,77,0.000101841
19,78,9.49868e-05
19,79,8.77766e-05
19,80,8.03519e-05
19,81,7.28518e-05
19,82,6.54084e-05
19,83,5.8143e-05
19,84,5.11627e-05
19,85,4.45575e-05
19,86,3.83982e-05
19,87,3.27363e-05
19,88,2.76033e-05
19,89,2.30115e-05
19,90,1.8956e-05
19,91,1.54165e-05
19,92,1.23596e-05
19,93,9.7413e-06
19,94,7.50955e-06
19,95,5.60628e-06
19,96,3.96926e-06
19,97,2.53366e-06
19,98,1.233e-06
19,99,0
20,0,0
20,1,2.73398e-15
20,2,7.03301e-15
20,3,1.5278e-14
20,4,3.18627e-14
20,5,6.53107e-14
20,6,1.32217e-13
20,7,2.64626e-13
20,8,5.23715e-13
20,9,1.02489e-12
20,10,1.98318e-12
20,11,3.79428e-12
20,12,7.17732e-12
20,13,1.34227e-11
20,14,2.48167e-11
20,15,4.5358e-11
20,16,8.19508e-11
20,17,1.4636e-10
20,18,2.58374e-10
20,19,4.50827e-10
20,20,7.77489e-10
20,21,1.32521e-09
20,22,2.23238e-09
20,23,3.71646e-09
20,24,6.11445e-09
20,25,9.9412e-09
20,26,1.59722e-08
20,27,2.53585e-08
20,28,3.9784e-08
20,29,6.16752e-08
20,30,9.44769e-08
20,31,1.43004e-07
20,32,2.13882e-07
20,33,3.16085e-07
20,34,4.6157e-07
20,35,6.66005e-07
20,36,9.49569e-07
20,37,1.3378e-06
20,38,1.86244e-06
20,39,2.56217e-06
20,40,3.48325e-06
20,41,4.67979e-06
20,42,6.21373e-06
20,43,8.15429e-06
20,44,1.05768e-05
20,45,1.35607e-05
20,46,1.71871e-05
20,47,2.15356e-05
20,48,2.66796e-05
20,49,3.26827e-05
20,50,3.95929e-05
20,51,4.74386e-05
20,52,5.62234e-05
20,53,6.59224e-05
20,54,7.6479e-05
20,55,8.78038e-05
20,56,9.97736e-05
20,57,0.000112233
20,58,0.000124999
20,59,0.000137862
20,60,0.000150596
20,61,0.000162963
20,62,0.000174718
20,63,0.000185624
20,64,0.000195453
20,65,0.000203994
20,66,0.000211064
20,67,0.000216507
20,68,0.000220204
20,69,0.000222074
20,70,0.000222074
20,71,0.000220204
20,72,0.000216507
20,73,0.000211064
20,74,0.000203994
20,75,0.000195453
20,76,0.000185624
20,77,0.000174718
20,78,0.000162962
20,79,0.000150596
20,80,0.000137861
20,81,0.000124997
20,82,0.00011223
20,83,9.97675e-05
20,84,8.77938e-05
20,85,7.64631e-05
20,86,6.5897e-05
20,87,5.61836e-05
20,88,4.7377e-05
20,89,3.94984e-05
20,90,3.25397e-05
20,91,2.64658e-05
20,92,2.12195e-05
20,93,1.67256e-05
20,94,1.28947e-05
20,95,9.6272e-06
20,96,6.81649e-06
20,97,4.35129e-06
20,98,2.11761e-06
20,99,0
21,0,0
21,1,4.68376e-15
21,2,1.20463e-14
21,3,2.61614e-14
21,4,5.45445e-14
21,5,1.11769e-13
21,6,2.26203e-13
21,7,4.526e-13
21,8,8.95469e-13
21,9,1.75189e-12
21,10,3.38898e-12
21,11,6.48212e-12
21,12,1.22583e-11
21,13,2.29188e-11
21,14,4.23624e-11
21,15,7.74066e-11
21,16,1.39819e-10
21,17,2.49648e-10
21,18,4.40602e-10
21,19,7.68606e-10
21,20,1.32521e-09
21,21,2.25827e-09
21,22,3.80329e-09
21,23,6.33031e-09
21,24,1.04126e-08
21,25,1.69258e-08
21,26,2.71885e-08
21,27,4.31576e-08
21,28,6.7695e-08
21,29,1.04924e-07
21,30,1.60698e-07
21,31,2.43195e-07
21,32,3.63669e-07
21,33,5.37357e-07
21,34,7.84559e-07
21,35,1.13187e-06
21,36,1.61354e-06
21,37,2.27291e-06
21,38,3.16382e-06
21,39,4.3519e-06
21,40,5.91559e-06
21,41,7.94669e-06
21,42,1.05502e-05
21,43,1.38435e-05
21,44,1.79542e-05
21,45,2.30171e-05
21,46,2.91697e-05
21,47,3.65466e-05
21,48,4.52724e-05
21,49,5.54545e-05
21,50,6.71746e-05
21,51,8.04804e-05
21,52,9.5378e-05
21,53,0.000111825
21,54,0.000129725
21,55,0.000148928
21,56,0.000169223
21,57,0.000190348
21,58,0.000211992
21,59,0.0002338
21,60,0.000255389
21,61,0.000276353
21,62,0.000296283
21,63,0.000314772
21,64,0.000331434
21,65,0.000345914
21,66,0.000357899
21,67,0.000367127
21,68,0.000373394
21,69,0.000376563
21,70,0.000376563
21,71,0.000373394
21,72,0.000367127
21,73,0.000357899
21,74,0.000345914
21,75,0.000331434
21,76,0.000314771
21,77,0.000296282
21,78,0.000276353
21,79,0.000255387
21,80,0.000233798
21,81,0.000211988
21,82,0.000190342
21,83,0.000169212
21,84,0.000148911
21,85,0.000129698
21,86,0.000111782
21,87,9.53103e-05
21,88,8.03755e-05
21,89,6.70139e-05
21,90,5.52113e-05
21,91,4.49087e-05
21,92,3.60092e-05
21,93,2.83852e-05
21,94,2.18853e-05
21,95,1.63407e-05
21,96,1.15706e-05
21,97,7.38641e-06
21,98,3.59479e-06
21,99,0
22,0,0
22,1,7.92939e-15
22,2,2.03898e-14
22,3,4.42698e-14
22,4,9.22724e-14
22,5,1.89024e-13
22,6,3.82442e-13
22,7,7.64991e-13
22,8,1.5131e-12
22,9,2.9594e-12
22,10,5.7233e-12
22,11,1.0944e-11
22,12,2.06906e-11
22,13,3.86741e-11
22,14,7.14655e-11
22,15,1.30552e-10
22,16,2.35756e-10
22,17,4.20841e-10
22,18,7.42561e-10
22,19,1.29505e-09
22,20,2.23238e-09
22,21,3.80329e-09
22,22,6.40395e-09
22,23,1.06566e-08
22,24,1.75251e-08
22,25,2.84814e-08
22,26,4.57415e-08
22,27,7.25933e-08
22,28,1.13845e-07
22,29,1.76422e-07
22,30,2.70152e-07
22,31,4.08767e-07
22,32,6.11157e-07
22,33,9.02897e-07
22,34,1.31805e-06
22,35,1.90123e-06
22,36,2.70991e-06
22,37,3.81675e-06
22,38,5.31207e-06
22,39,7.3059e-06
22,40,9.92975e-06
22,41,1.33375e-05
22,42,1.77051e-05
22,43,2.32293e-05
22,44,3.01239e-05
22,45,3.86147e-05
22,46,4.89321e-05
22,47,6.13013e-05
22,48,7.59312e-05
22,49,9.30016e-05
22,50,0.000112649
22,51,0.000134953
22,52,0.000159925
22,53,0.000187491
22,54,0.000217493
22,55,0.000249675
22,56,0.000283688
22,57,0.000319091
22,58,0.000355361
22,59,0.000391906
22,60,0.000428083
22,61,0.000463214
22,62,0.000496609
22,63,0.00052759
22,64,0.00055551
22,65,0.000579774
22,66,0.000599856
22,67,0.000615319
22,68,0.000625821
22,69,0.000631131
22,70,0.000631131
22,71,0.000625821
22,72,0.000615319
22,73,0.000599856
22,74,0.000579774
22,75,0.00055551
22,76,0.00052759
22,77,0.000496608
22,78,0.000463212
22,79,0.000428081
22,80,0.000391902
22,81,0.000355354
22,82,0.00031908
22,83,0.00028367
22,84,0.000249647
22,85,0.000217448
22,86,0.000187419
22,87,0.000159811
22,88,0.000134777
22,89,0.000112379
22,90,9.25929e-05
22,91,7.53201e-05
22,92,6.03984e-05
22,93,4.7614e-05
22,94,3.67135e-05
22,95,2.7414e-05
22,96,1.94126e-05
22,97,1.23931e-05
22,98,6.03158e-06
22,99,0
23,0,0
23,1,1.32653e-14
23,2,3.4104e-14
23,3,7.40267e-14
23,4,1.54252e-13
23,5,3.15902e-13
23,6,6.38964e-13
23,7,1.27775e-12
23,8,2.5266e-12
23,9,4.9403e-12
23,10,9.55164e-12
23,11,1.82596e-11
23,12,3.45125e-11
23,13,6.44927e-11
23,14,1.19145e-10
23,15,2.17599e-10
23,16,3.92853e-10
23,17,7.01101e-10
23,18,1.23678e-09
23,19,2.15649e-09
23,20,3.71646e-09
23,21,6.33031e-09
23,22,1.06566e-08
23,23,1.77296e-08
23,24,2.91508e-08
23,25,4.73656e-08
23,26,7.60547e-08
23,27,1.20678e-07
23,28,1.89219e-07
23,29,2.93173e-07
23,30,4.48852e-07
23,31,6.79042e-07
23,32,1.01508e-06
23,33,1.4994e-06
23,34,2.18848e-06
23,35,3.15632e-06
23,36,4.49817e-06
23,37,6.33454e-06
23,38,8.81508e-06
23,39,1.21222e-05
23,40,1.64737e-05
23,41,2.21246e-05
23,42,2.93664e-05
23,43,3.8525e-05
23,44,4.99543e-05
23,45,6.40284e-05
23,46,8.11285e-05
23,47,0.000101628
23,48,0.000125872
23,49,0.000154158
23,50,0.000186712
23,51,0.000223666
23,52,0.000265037
23,53,0.000310705
23,54,0.000360405
23,55,0.000413714
23,56,0.000470054
23,57,0.000528695
23,58,0.00058877
23,59,0.000649301
23,60,0.00070922
23,61,0.000767405
23,62,0.000822716
23,63,0.000874027
23,64,0.000920268
23,65,0.000960453
23,66,0.000993714
23,67,0.00101932
23,68,0.00103672
23,69,0.00104551
23,70,0.00104551
23,71,0.00103672
23,72,0.00101932
23,73,0.000993714
23,74,0.000960453
23,75,0.000920268
23,76,0.000874026
23,77,0.000822714
23,78,0.000767403
23,79,0.000709216
23,80,0.000649295
23,81,0.00058876
23,82,0.000528677
23,83,0.000470025
23,84,0.000413667
23,85,0.000360329
23,86,0.000310584
23,87,0.000264847
23,88,0.000223373
23,89,0.000186263
23,90,0.000153479
23,91,0.000124857
23,92,0.000100128
23,93,7.89401e-05
23,94,6.08721e-05
23,95,4.54561e-05
23,96,3.21904e-05
23,97,2.05514e-05
23,98,1.00024e-05
23,99,0
24,0,0
24,1,2.19285e-14
24,2,5.63661e-14
24,3,1.22318e-13
24,4,2.54809e-13
24,5,5.21693e-13
24,6,1.05492e-12
24,7,2.10895e-12
24,8,4.16908e-12
24,9,8.14968e-12
24,10,1.57525e-11
24,11,3.01059e-11
24,12,5.68886e-11
24,13,1.0628e-10
24,14,1.96295e-10
24,15,3.58412e-10
24,16,6.46923e-10
24,17,1.15426e-09
24,18,2.0357e-09
24,19,3.54871e-09
24,20,6.11445e-09
24,21,1.04126e-08
24,22,1.75251e-08
24,23,2.91508e-08
24,24,4.79198e-08
24,25,7.78469e-08
24,26,1.24974e-07
24,27,1.98263e-07
24,28,3.10812e-07
24,29,4.81483e-07
24,30,7.37029e-07
24,31,1.11482e-06
